,Store,score,comment,address,phone_num,keyword_food,keyword_loc
243,유가네닭갈비 명동역점,3.5,120,서울특별시 중구 명동8가길 19 2층,02-775-3392,치킨,서울 명동
244,은앤정명동닭갈비,4.3,116,서울특별시 중구 을지로2가 명동7길 19,02-778-1988,치킨,서울 명동
245,유가네닭갈비 명동2호점,4.0,651,서울특별시 중구 명동4길 8,02-3789-2492,치킨,서울 명동
246,모스버거 명동중앙점,4.0,668,서울특별시 중구 명동9길 37,02-779-7416,치킨,서울 명동
247,유가네닭갈비 명동1호점,3.5,607,서울특별시 중구 명동10길 7-4,02-3789-3392,치킨,서울 명동
248,대한삼계탕,4.7,37,서울특별시 중구 퇴계로 103,02-773-5060,치킨,서울 명동
249,치킨매니아 북창동점,3.4,84,서울특별시 중구 북창동 남대문로1길 41,02-753-2051,치킨,서울 명동
250,사계진미,3.5,29,서울특별시 중구 충무로1가 25-34번지 1층,02-3789-6939,치킨,서울 명동
251,맥도날드 명동점,3.9,1727,서울특별시 중구 명동길 43,070-7017-6404,치킨,서울 명동
252,교촌치킨 종로1호점,4.1,287,서울특별시 종로구 관철동 종로12길 15,02-737-9292,치킨,서울 명동
253,생활맥주 무교점,4.1,38,서울특별시 중구 남대문로9길 12 1 층 100-A호,02-776-5929,치킨,서울 명동
254,직화닭갈비,3.6,16,서울특별시 중구 명동4길 46,02-757-9588,치킨,서울 명동
255,대성닭한마리,4.0,68,서울특별시 중구 마른내로2길 28,02-2272-8665,치킨,서울 명동
256,깐부치킨 을지로3가역점,3.6,130,서울특별시 중구 을지로3가 수표로 52-1,02-2269-3535,치킨,서울 명동
257,디디치킨,3.8,58,서울특별시 종로구 삼일대로17길 40 2층,02-733-6606,치킨,서울 명동
258,고봉삼계탕,4.1,784,서울특별시 중구 명동7길 21,02-756-2300,치킨,서울 명동
259,명화당,4.2,558,서울특별시 중구 명동2가 55-3,02-777-7317,치킨,서울 명동
260,권셰프식탁,4.1,31,서울특별시 중구 충무로1가 25-33번지 2층,02-3789-8855,치킨,서울 명동
261,둘둘치킨,3.7,59,서울특별시 을지로3길 25,02-752-9537,치킨,서울 명동
262,맥쓰(Mexx) 명동점,3.7,58,서울특별시 중구 을지로2가 명동3길 17,02-777-1352,치킨,서울 명동
263,명동참숯92닭갈비,2.5,10,서울특별시 중구 명동7길 21,02-318-7295,치킨,서울 명동
264,맥도날드 명동2호점,3.5,602,서울특별시 중구 퇴계로 116-1,070-7017-1449,치킨,서울 명동
265,정태네실비집,4.4,136,서울특별시 중구 남산동2가 14-9,02-319-8988,치킨,서울 명동
266,굽네치킨 충무로점,4.1,37,서울특별시 중구 퇴계로 217,02-2268-9295,치킨,서울 명동
267,BHC치킨 종로점,4.0,196,서울특별시 종로구 삼일대로19길 16,02-732-2200,치킨,서울 명동
268,맘스터치 서울시청점,3.9,228,서울특별시 중구 무교로 12,02-3789-8503,치킨,서울 명동
269,봉추찜닭(명동중앙우체국점),4.5,88,서울특별시 중구 충무로1가 25-8 서울특별시 중구 명동8나길 47,02-3789-9381,치킨,서울 명동
270,뽀뽀치킨,3.6,261,서울특별시 중구 회현동1가 188,02-771-1424,치킨,서울 명동
271,캄풍쿠 레스토랑,4.4,1077,서울특별시 중구 남산동2가 16-4,02-310-9249,치킨,서울 명동
272,써브웨이 명동성당점,4.1,177,서울특별시 중구 명동길 74,02-318-6202,치킨,서울 명동
273,명동돈까스,3.3,21,서울특별시 중구 을지로2가 199-40,02-771-9292,치킨,서울 명동
274,제임스시카고피자 명동점,3.8,255,서울특별시 중구 명동4길 42,번호 없음,치킨,서울 명동
275,BHC치킨 충무로역점,4.1,148,서울특별시 중구 퇴계로 210,02-2273-3888,치킨,서울 명동
276,명동돈가스,3.9,1700,서울특별시 중구 명동3길 8,02-775-5300,치킨,서울 명동
277,구르카 인도레스토랑 할랄 음식,4.3,848,서울특별시 증구 명동10길 16-1 KR 서울특별시 중구 Subway Line 4 5층,02-775-8860,치킨,서울 명동
278,명동피자 명동본점,4.0,449,서울특별시 중구 충무로2가 7-1,02-777-8979,치킨,서울 명동
279,생활맥주 명동점,4.7,413,서울특별시 중구 제 명동7길 1 층 제116 21,02-3789-9662,치킨,서울 명동
280,마노디셰프 명동점,4.4,395,서울특별시 중구 명동2가 명동길 26 11F,02-777-7047,치킨,서울 명동
281,신세계떡볶이,4.1,141,서울특별시 중구 명동9길 10,02-778-1680,치킨,서울 명동
282,아미소,3.7,249,서울특별시 중구 명동2가 명동4길 25,02-756-3317,치킨,서울 명동
283,치킨뱅이,3.9,103,서울특별시 강남구 돈화문로 39-1,02-765-2888,치킨,서울 명동
284,고구려 삼계탕,3.6,14,서울특별시 중구 남대문로 81,02-778-6309,치킨,서울 명동
285,리킨치킨,3.9,42,서울특별시 종로구 종로17길 52,02-747-6711,치킨,서울 명동
286,보나베띠 명동점,4.0,261,서울특별시 중구 충무로2가 63-2,02-772-9996,치킨,서울 명동
287,숯불통갈비집,3.0,11,서울특별시 중구 명동10길 7-4,02-752-8469,치킨,서울 명동
288,왕비집 명동중앙점,4.5,915,서울특별시 중구 명동8나길 45,02-776-2361,치킨,서울 명동
289,밀피유,4.0,115,서울특별시 중구 명동,번호 없음,치킨,서울 명동
290,행화촌,4.0,237,서울특별시 중구 명동 남대문로 52-5,02-771-0172,치킨,서울 명동
291,명동닭한마리 거성점,4.3,286,서울특별시 종로구 종로 252-9,02-2272-8249,치킨,서울 명동
292,꽁시면관 본점,4.0,786,서울특별시 중구 명동2길 45,02-778-8863,치킨,서울 명동
293,명동교자 본점,4.2,9761,서울특별시 중구 명동10길 29,02-776-5348,치킨,서울 명동
294,리원,4.2,84,서울특별시 중구 명동2가 93-1,02-777-8879,치킨,서울 명동
295,리원,4.2,84,서울특별시 중구 명동2가 93-1,02-777-8879,치킨,서울 명동
296,명동교자,4.2,43,서울특별시 중구 명동8가길 9-1,02-776-5348,치킨,서울 명동
297,Bakso Bejo Korea Restaurant Myeongdong,4.3,168,서울특별시 중구 퇴계로20길 21,02-318-4413,치킨,서울 명동
298,완도회집,4.0,45,서울특별시 중구 회현동3가 6-10,02-774-8588,치킨,서울 명동
299,딘타이펑 명동점 (鼎泰豐),3.9,1690,서울특별시 중구 명동7길 13,02-3789-2778,치킨,서울 명동
300,명동닭한마리 시조점,4.3,501,서울특별시 종로구 종로40가길 10,02-2275-3125,치킨,서울 명동
301,왕비집 명동본점,4.4,1725,서울특별시 중구 명동8가길 26,02-3789-1945,치킨,서울 명동
302,순남시래기 명동점,4.2,320,서울특별시 명동10길 35-20,02-3789-9292,치킨,서울 명동
303,강남면옥 명동점,3.9,392,서울특별시 중구 명동 명동7길 8 미래빌딩 5층,02-3789-7117,치킨,서울 명동
304,뽀빠이치킨,4.7,31,서울특별시 용산구 후암로 48,02-754-7853,치킨,서울 명동
305,착한한우정육식당,3.7,11,서울특별시 중구 명동1가 54-17,02-777-8488,치킨,서울 명동
306,원조 곱창떡볶이 화떡,4.0,180,서울특별시,02-772-9991,치킨,서울 명동
307,명동닭한마리 본점,4.2,304,서울특별시 종로구 종로5가 265-8,02-2266-8249,치킨,서울 명동
308,을지삼계탕,3.7,158,서울특별시 중구 을지로 99-1,02-2272-7780,치킨,서울 명동
309,깐부치킨 서울역 비발디점,3.6,16,서울특별시 중구 중림동 만리재로 177,02-313-0725,치킨,서울 명동
310,오우가,4.2,323,서울특별시 중구 명동8가길 42,02-753-7533,치킨,서울 명동
311,루프탑 바 플로팅,3.9,75,서울특별시 중구 퇴계로 137 21층,02-6310-1092,치킨,서울 명동
312,정림회관,3.7,106,서울특별시 중구 충무로2가 명동8가길 32,02-777-8088,치킨,서울 명동
313,아그라 센터원점 Agra(Indian Restaurant),3.8,163,서울특별시 중구 수하동 을지로5길 26 미래에셋빌딩 지하 2층,02-6030-8977,치킨,서울 명동
314,매일더맥주 명동점,3.9,35,서울특별시 중구 을지로2가 199-40,02-779-2390,치킨,서울 명동
315,아키나이제면,3.8,131,서울특별시 중구 명동2길 8,02-318-3210,치킨,서울 명동
316,미성옥,4.3,1018,서울특별시 중구 명동길 25-11,02-776-8929,치킨,서울 명동
317,강남삼계탕,4.2,108,서울특별시 강남구 강남대로110길 12,02-562-5736,삼계탕,서울 강남
318,한방삼계탕,4.1,511,서울특별시 강남구 강남대로 342,02-564-9922,삼계탕,서울 강남
319,한방대가삼계탕,3.9,209,서울특별시 강남구 역삼1동 역삼로5길 22,02-562-7892,삼계탕,서울 강남
320,마삼계탕,4.4,159,서울특별시 강남구 언주로 337,02-501-5250,삼계탕,서울 강남
321,상황버섯 약수삼계탕,4.5,28,서울특별시 강남구 봉은사로30길 64,02-548-8835,삼계탕,서울 강남
322,지호한방삼계탕 역삼점,4.1,181,서울특별시 강남구 역삼1동 논현로 307,02-539-3929,삼계탕,서울 강남
323,진전복삼계탕,4.3,109,서울특별시 강남구 논현동 243-5 B1층,02-515-8937,삼계탕,서울 강남
324,강남명전,3.9,97,서울특별시 서초구 강남대로65길 12 강남명전 1층,050-71363-3371,파전,서울 강남
325,시골빈대떡•파전 선릉본점,3.8,176,서울특별시 강남구 테헤란로53길 14,02-566-3547,파전,서울 강남
326,서향란,4.4,49,서울특별시 강남구 테헤란로4길 13,02-539-4443,파전,서울 강남
327,황해도왕족발찹쌀순대,3.8,489,서울특별시 강남구 역삼로3길 19,02-557-6368,파전,서울 강남
328,낙여삼,3.9,15,도곡동 945-20번지 1층 강남구 서울특별시 KR,02-3462-1365,파전,서울 강남
329,걸신맛집,4.3,158,서울특별시 강남구 테헤란로6길 29,02-566-9285,파전,서울 강남
330,순두부열전,3.6,119,서울특별시 강남구 테헤란로78길 14-9,02-554-8153,파전,서울 강남
331,명동관,4.1,360,서울특별시 강남구 대치1동 그랑프리엔상가 지하 500 1층,02-561-1252,파전,서울 강남
332,달래해장 강남역플래티넘점,3.9,13,서울특별시 강남구 강남대로78길 14 1 층,050-71346-4239,파전,서울 강남
333,대가,4.1,335,서울특별시 강남구 봉은사로4길 22,02-563-2379,파전,서울 강남
334,묵전,4.1,788,서울특별시 강남구 언주로168길 22,02-548-1461,파전,서울 강남
335,전주한일관,4.1,115,서울특별시 강남구 언주로81길 57,02-569-0571,파전,서울 강남
336,힐링포차,3.9,46,서울특별시 강남구 대치4동 선릉로64길 15-16,번호 없음,파전,서울 강남
337,목포명가,4.0,342,서울특별시 강남구 삼성로100길 23-22,02-558-9412,파전,서울 강남
338,어로장,4.1,126,서울특별시 강남구 역삼2동 테헤란로52길 15,02-568-7708,파전,서울 강남
339,송화전,4.1,51,서울특별시 강남구 논현동 107-34,02-549-5222,파전,서울 강남
340,호프을지로골뱅이,3.8,17,서울특별시 강남구 역삼동 601-7,02-508-3685,파전,서울 강남
341,신사전,3.9,168,서울특별시 강남구 신사동 536-3,02-3443-9991,파전,서울 강남
342,모랑해물솥밥 강남본점,4.3,53,서울특별시 서초구 강남대로 359,02-521-3980,파전,서울 강남
343,목포명가 율현본점,4.1,148,서울특별시 강남구 밤고개로23길 22,050-71468-0666,파전,서울 강남
344,새벽바다,4.3,11,서울특별시 강남구 역삼로 459 새벽바다,02-3236-7419,파전,서울 강남
345,지안정,3.5,11,서울특별시 강남구 선릉로127길 10 1층,번호 없음,파전,서울 강남
346,고향집,4.1,255,서울특별시 강남구 언주로134길 17,02-543-6363,파전,서울 강남
347,마산아구찜해물탕,4.2,46,서울특별시 강남구 논현동 143-16,번호 없음,파전,서울 강남
348,전봇대,4.2,95,서울특별시 강남구 논현로98길 12,02-512-2174,파전,서울 강남
349,뱃고동,4.2,1461,서울특별시 강남구 언주로172길 54,02-514-8008,파전,서울 강남
350,리북집,4.1,1565,서울특별시 강남구 논현1동 학동로2길 45,02-540-8589,파전,서울 강남
351,김명자굴국밥굴요리전문점,4.0,73,서울특별시 강남구 선릉로129길 11,02-543-4848,파전,서울 강남
352,김명자굴국밥 강남점,4.2,62,서울특별시 서초구 서초동 서초대로78길 30,02-597-6007,파전,서울 강남
353,국수와 전,4.3,21,서울특별시 강남구 선릉로 705,번호 없음,파전,서울 강남
354,떡도리탕,4.2,286,서울특별시 강남구 테헤란로1길 28-9 1층,02-501-2940,파전,서울 강남
355,광주육전,4.1,269,서울특별시 강남구 논현1동 학동로4길 45,번호 없음,파전,서울 강남
356,전가,4.3,89,서울특별시 강남구 대치동 936-33,02-562-0337,파전,서울 강남
357,순남시래기 역삼점,4.1,399,서울특별시 강남구 테헤란로34길 5,02-508-0887,파전,서울 강남
358,동인동,3.9,184,서울특별시 강남구 테헤란로82길 11,02-565-3334,파전,서울 강남
359,그때그집,3.9,174,서울특별시 강남구 논현동 242,02-546-0062,파전,서울 강남
360,쭈꾸미한상,4.0,140,서울특별시 강남구 144 논현동,02-511-6439,파전,서울 강남
361,들름집,4.2,431,서울특별시 서초구 사임당로 178 지하1층 104호,02-585-8449,파전,서울 강남
362,목포명가,4.0,194,서울특별시 강남구 삼성1동 삼성로100길 24,02-565-3736,파전,서울 강남
363,해밥상달주막,4.1,89,서울특별시 강남구 압구정로2길 46,02-548-5090,파전,서울 강남
364,대가,3.9,15,서울특별시 강남구 논현동 240-11,02-511-9956,파전,서울 강남
365,아침가리긴밭,3.8,50,서울특별시 강남구 언주로14길 9,02-451-0101,파전,서울 강남
366,삼성국수,3.6,259,서울특별시 강남구 77-9 찬앤찬타워 지하 1층,02-3442-1957,파전,서울 강남
367,이모네전집,3.5,11,서울특별시 강남구 삼성동 129-20번지 풍림아파트 101호,02-567-0019,파전,서울 강남
368,한성칼국수 논현본점,3.9,802,서울특별시 강남구 언주로148길 14 청호상가빌딩 가동 2층,02-544-0540,파전,서울 강남
369,골목집,3.8,146,서울특별시,02-569-5979,파전,서울 강남
370,느린마을양조장 신논현점,3.7,58,서울특별시 강남구 논현동 강남대로118길 23,02-548-8855,파전,서울 강남
371,예당,4.1,98,서울특별시 강남구 도곡1동 946-9,02-3461-9990,파전,서울 강남
372,배제현의웰빙낙지한마리수제비,3.9,115,서울특별시 강남구 신사동 512-13,02-547-1535,파전,서울 강남
373,동래파전,3.8,12,서울특별시 송파구 잠실본동 185-8,번호 없음,파전,서울 강남
374,막내네,4.3,39,서울특별시 강남구 논현2동 도산대로 30길,02-6348-4556,파전,서울 강남
375,신사뻘낙지,3.9,55,논현동 4-7번지 1층 강남구 서울특별시 KR,02-512-9955,파전,서울 강남
376,쏭쏭문어,4.5,34,서울특별시 강남구 논현동 163-6,02-6052-9732,파전,서울 강남
377,인사동촌,3.5,84,서울특별시 강남구 강남대로152길 29,02-720-4888,파전,서울 강남
378,손국시,4.4,156,서울특별시 강남구 논현동 학동로2길 19,02-3444-5488,파전,서울 강남
379,예삐네집,4.0,44,서울특별시 강남구 학동로4길 31,010-4341-4254,파전,서울 강남
380,팔당 족발&보쌈,4.1,163,서울특별시 강남구 논현동 116-3 2층,02-3444-4686,파전,서울 강남
381,난지당,4.0,288,서울특별시 강남구 도곡1동 강남대로42길 16,02-529-5508,파전,서울 강남
382,달래해장,3.9,184,서울특별시 강남구 압구정로2길 46,02-2039-5969,파전,서울 강남
383,느린마을양조장,4.1,1279,서울특별시 서초구 서초대로73길 7,02-587-7720,파전,서울 강남
384,파전집,3.7,15,서울특별시 종로구 종로1.2.3.4가동 39-6,02-742-6763,파전,서울 강남
385,어머니족발,4.4,33,서울특별시 강남구 삼성동 153-60,번호 없음,파전,서울 강남
386,The 수제비,4.4,264,서울특별시 강남구 논현로132길 29,02-543-9912,파전,서울 강남
387,가람국시,4.1,584,서울특별시 강남구 논현동 언주로135길 13,02-541-8200,파전,서울 강남
388,옹기미가낙지수제비해물탕찜,4.0,372,서울특별시 강남구 양재대로35길 6,02-3411-2032,파전,서울 강남
389,버드나무파전,3.7,66,서울특별시 동대문구 휘경동 319-32,02-968-8149,파전,서울 강남
390,아시안 라이브,4.2,179,서울특별시 강남구 봉은사로 524,02-3430-8620,파전,서울 강남
391,동래파전,3.8,15,서울특별시 성동구 사근동 마조로3가길 30,02-2294-0077,파전,서울 강남
